Frequenz	Amplitude
Hz	9-4-13mm
2958,34829	0,02682
2969,24186	0,02796
2978,81373	0,02839
2988,50751	0,02828
2999,62822	0,02840
3009,11959	0,02957
3018,72141	0,02996
3028,44478	0,02986
3039,49018	0,03061
3049,00674	0,03174
3058,64116	0,03213
3068,39189	0,03211
3079,35664	0,03357
3088,90206	0,03476
3098,56816	0,03521
3109,76167	0,03538
3119,23088	0,03769
3128,80576	0,03904
3138,50246	0,03970
3149,62013	0,04097
3159,11401	0,04365
3168,71919	0,04534
3178,44346	0,04645
3189,48630	0,04926
3199,00542	0,05272
3208,64113	0,05521
3218,39160	0,05728
3229,36097	0,06266
3238,90883	0,06778
3248,57261	0,07217
3259,77762	0,07709
3269,25029	0,08727
3278,82347	0,09680
3288,51127	0,10657
3299,66641	0,12133
3309,15795	0,14371
3318,74538	0,16923
3328,42985	0,20111
3339,58682	0,25638
3349,01709	0,33252
3358,41161	0,40806
3367,82923	0,42959
3379,00128	0,37501
3388,52853	0,30310
3398,27976	0,23830
3408,13533	0,19123
3419,02027	0,16624
3428,63645	0,14461
3438,37656	0,12590
3449,45525	0,11273
3458,96939	0,10525
3468,60654	0,09663
3478,36259	0,08825
3489,34760	0,08390
3498,88952	0,08055
3508,55331	0,07595
3518,33163	0,07124
3529,23518	0,07047
3538,80557	0,06869
3548,49925	0,06586
3559,63604	0,06347
3569,12454	0,06413
3578,72528	0,06317
3588,44743	0,06137
3599,50389	0,06113
3609,01867	0,06219
3618,65011	0,06183
3628,40015	0,06082
3639,37783	0,06241
3648,91974	0,06389
3658,58297	0,06411
3668,35646	0,06387
3679,25702	0,06741
3688,82831	0,06957
3698,52031	0,07062
3709,65297	0,07254
3719,14442	0,07752
3728,74542	0,08093
3738,46528	0,08349
3749,52599	0,08906
3759,04177	0,09659
3768,67098	0,10276
3778,41344	0,10872
3789,41139	0,12153
3798,95021	0,13560
3808,60116	0,14968
3819,85074	0,16658
3829,31318	0,19932
3838,85652	0,23625
3848,48323	0,27988
3859,73509	0,33845
3869,07003	0,41062
3878,42788	0,43984
3887,99946	0,39998
3899,23950	0,32865
3908,74992	0,27482
3918,43359	0,22545
3928,24001	0,18629
3939,19766	0,16285
3948,76941	0,14434
3958,47018	0,12685
3968,27551	0,11183
3979,11994	0,10495
3988,71925	0,09668
3998,44164	0,08807
4009,51587	0,08160
4019,02534	0,07839
4028,65325	0,07360
4038,40091	0,06834
4049,39087	0,06564
4058,92843	0,06364
4068,58727	0,06041
4078,35979	0,05685
4089,26885	0,05615
4098,83508	0,05470
4108,52369	0,05231
4119,66504	0,04993
4129,15005	0,05016
4138,74753	0,04899
4148,46587	0,04710
4159,52680	0,04615
4169,03855	0,04633
4178,66648	0,04535
4188,41291	0,04381
4199,39389	0,04389
4208,93252	0,04403
4218,59235	0,04314
4228,36418	0,04188
4239,26672	0,04278
4248,83463	0,04286
4258,52598	0,04214
4269,65738	0,04155
4279,14615	0,04282
4288,74547	0,04294
4298,46568	0,04237
4309,52068	0,04281
4319,03418	0,04408
4328,66398	0,04429
4338,41187	0,04397
4349,38960	0,04550
4358,93080	0,04689
4368,59072	0,04733
4378,36409	0,04736
4389,26465	0,05017
4398,83521	0,05194
4408,52633	0,05286
4419,66001	0,05440
4429,15073	0,05829
4438,75082	0,06102
4448,46888	0,06315
4459,53404	0,06761
4469,04867	0,07370
4478,67433	0,07892
4488,41237	0,08413
4499,42215	0,09498
4508,95556	0,10729
4518,59533	0,12024
4529,87054	0,13592
4539,31580	0,16555
4548,81984	0,19840
4558,37429	0,23166
4569,62287	0,25583
4578,90220	0,26611
4588,38550	0,23920
4598,12771	0,19723
4609,28761	0,16265
4618,81468	0,14019
4628,48386	0,11958
4638,27171	0,10244
4649,22616	0,09249
4658,78825	0,08420
4668,47736	0,07574
4678,27299	0,06813
4689,13254	0,06507
4698,72209	0,06092
4708,43734	0,05631
4719,52881	0,05284
4729,03036	0,05145
4738,65092	0,04892
4748,39036	0,04595
4759,39904	0,04457
4768,92828	0,04368
4778,57965	0,04185
4788,34621	0,03971
4799,27332	0,03951
4808,83245	0,03884
4818,51508	0,03742
4829,67545	0,03594
4839,15307	0,03638
4848,74404	0,03581
4858,45747	0,03466
4869,53538	0,03416
4879,04093	0,03457
4888,66416	0,03408
4898,40737	0,03317
4909,40208	0,03348
4918,93635	0,03386
4928,59247	0,03350
4938,36238	0,03281
4949,27576	0,03383
4958,84029	0,03425
4968,52664	0,03400
4979,67090	0,03386
4989,15609	0,03528
4998,75276	0,03577
5008,47092	0,03571
5019,53425	0,03653
5029,04660	0,03812
5038,67447	0,03886
5048,41964	0,03914
5059,40585	0,04116
5068,94638	0,04317
5078,60376	0,04438
5088,37451	0,04532
5099,28583	0,04911
5108,85481	0,05212
5118,54071	0,05449
5129,68907	0,05781
5139,17900	0,06405
5148,77307	0,06963
5158,48043	0,07517
5169,57647	0,08464
5179,08187	0,09773
5188,68319	0,11189
5198,37492	0,12846
5209,45622	0,15647
5218,87650	0,18674
5228,32998	0,20514
5237,91520	0,19762
5248,98415	0,17410
5258,54104	0,14439
5268,29046	0,11620
5279,45826	0,09454
5288,96555	0,08241
5298,60540	0,07091
5308,36712	0,06094
5319,37391	0,05422
5328,91309	0,04952
5338,57671	0,04447
5348,35745	0,03977
5359,26955	0,03725
5368,83708	0,03479
5378,52917	0,03194
5388,32955	0,02920
5399,15979	0,02827
5408,75896	0,02670
5418,47961	0,02482
5429,54202	0,02343
5439,05335	0,02283
5448,68081	0,02169
5458,43046	0,02036
5469,41128	0,01972
5478,95046	0,01925
5488,61096	0,01837
5498,38311	0,01735
5509,28443	0,01717
5518,85290	0,01674
5528,54474	0,01601
5539,67545	0,01526
5549,16330	0,01531
5558,76291	0,01492
5568,48273	0,01430
5579,53439	0,01394
5589,04991	0,01392
5598,68119	0,01354
5608,43011	0,01300
5619,40083	0,01292
5628,94172	0,01285
5638,60526	0,01247
5648,37981	0,01198
5659,27203	0,01210
5668,84142	0,01197
5678,53776	0,01162
5689,65800	0,01128
5699,14932	0,01143
5708,75231	0,01126
5718,47686	0,01092
5729,51625	0,01080
5739,03426	0,01089
5748,66988	0,01069
5758,42147	0,01035
5769,38134	0,01041
5778,92601	0,01044
5788,59412	0,01022
5798,37448	0,00989
5809,25292	0,01009
5818,82695	0,01005
5828,52384	0,00982
5839,63532	0,00963
5849,12828	0,00982
5858,73692	0,00973
5868,46516	0,00948
5879,49272	0,00947
5889,01539	0,00957
5898,65255	0,00944
5908,40825	0,00917
5919,35471	0,00929
5928,90736	0,00934
5938,57773	0,00916
5948,35871	0,00890
5959,22786	0,00912
5968,80793	0,00910
5978,50922	0,00892
5989,60601	0,00880
5999,10402	0,00897
6008,71594	0,00890
6018,45144	0,00869
6029,46851	0,00872
6038,99097	0,00884
6048,63479	0,00872
6058,39516	0,00849
6069,33115	0,00865
6078,88868	0,00870
6088,55934	0,00854
6099,72563	0,00833
6109,20238	0,00858
6118,78629	0,00857
6128,49396	0,00841
6139,58305	0,00835
6149,08304	0,00854
6158,69706	0,00848
6168,43089	0,00830
6179,44140	0,00839
6188,96931	0,00851
6198,61408	0,00843
6208,37664	0,00825
6219,30383	0,00846
6228,86619	0,00854
6238,54022	0,00844
6249,70253	0,00828
6259,18187	0,00857
6268,77581	0,00863
6278,48028	0,00864
6289,56138	0,00875
6299,05623	0,00902
6308,67418	0,00902
6318,41212	0,00893
6329,42357	0,00916
6338,94910	0,00943
6348,59378	0,00946
6358,35632	0,00940
6369,28914	0,00982
6378,84923	0,01008
6388,52519	0,01017
6399,69312	0,01027
6409,17154	0,01091
6418,75753	0,01130
6428,46420	0,01150
6439,55607	0,01198
6449,05806	0,01277
6458,67347	0,01327
6468,40755	0,01364
6479,42307	0,01460
6488,95491	0,01563
6498,60099	0,01637
6508,35887	0,01702
6519,29875	0,01872
6528,85818	0,02015
6538,53565	0,02130
6549,70169	0,02273
6559,18280	0,02530
6568,77219	0,02748
6578,47836	0,02947
6589,57171	0,03266
6599,07790	0,03684
6608,69290	0,04072
6618,42050	0,04463
6629,44917	0,05153
6638,97475	0,05925
6648,61001	0,06705
6659,88049	0,07571
6669,33137	0,09156
6678,86356	0,10861
6688,48864	0,12699
6699,73224	0,14925
6709,12435	0,17810
6718,58888	0,19735
6728,19211	0,20065
6739,38243	0,19297
6748,83773	0,18306
6758,46896	0,16567
6768,24396	0,14758
6779,25248	0,13724
6788,80605	0,12862
6798,49003	0,11889
6808,28480	0,10984
6819,16603	0,10799
6828,75388	0,10423
6838,46473	0,09937
6849,56996	0,09632
6859,07100	0,09703
6868,68849	0,09558
6878,42557	0,09316
6889,44650	0,09404
6898,97504	0,09604
6908,62158	0,09610
6918,38226	0,09537
6929,32682	0,09965
6938,88239	0,10303
6948,55631	0,10472
6959,73494	0,10651
6969,21119	0,11446
6978,79282	0,12006
6988,49073	0,12430
6999,60484	0,13171
7009,09865	0,14377
7018,69896	0,15361
7028,41041	0,16234
7039,47035	0,17848
7048,96894	0,19686
7058,57072	0,21148
7068,27517	0,22254
7079,28102	0,24167
7088,76666	0,25234
7098,38057	0,24967
7108,12255	0,23659
7119,05120	0,22991
7128,61658	0,21318
7138,32952	0,19172
7149,44623	0,17350
7158,94628	0,16219
7168,57800	0,14783
7178,33656	0,13338
7189,32851	0,12491
7198,86818	0,11794
7208,53564	0,10920
7218,31695	0,10045
7229,21468	0,09733
7238,78834	0,09294
7248,48629	0,08726
7259,61542	0,08226
7269,10416	0,08132
7278,70846	0,07831
7288,43527	0,07434
7299,48100	0,07227
7308,99719	0,07172
7318,63269	0,06948
7328,38669	0,06655
7339,35160	0,06641
7348,89632	0,06607
7358,56228	0,06436
7368,33903	0,06218
7379,22710	0,06343
7388,80182	0,06325
7398,49828	0,06195
7409,61787	0,06119
7419,10996	0,06281
7428,71505	0,06281
7438,43950	0,06192
7449,48217	0,06278
7458,99987	0,06456
7468,63550	0,06486
7478,38619	0,06445
7489,35241	0,06703
7498,89782	0,06916
7508,56327	0,06993
7518,33828	0,07019
7529,23001	0,07484
7538,80395	0,07768
7548,49724	0,07932
7559,62433	0,08229
7569,11487	0,08834
7578,71667	0,09263
7588,43508	0,09599
7599,49397	0,10317
7609,00689	0,11216
7618,63239	0,11959
7628,36795	0,12655
7639,36800	0,14143
7648,89609	0,15656
7658,53183	0,17038
7669,78833	0,18476
7679,21715	0,21134
7688,72605	0,23242
7698,33824	0,24488
7709,54508	0,24975
7718,94927	0,25366
7728,50073	0,23988
7738,21678	0,21613
7749,31187	0,19561
7758,82467	0,17919
7768,48019	0,15993
7778,26008	0,14154
7789,20399	0,13130
7798,76887	0,12126
7808,46349	0,11019
7819,62302	0,10001
7829,10521	0,09627
7838,70398	0,09037
7848,42730	0,08367
7859,49272	0,07894
7869,00342	0,07661
7878,63519	0,07254
7888,38724	0,06791
7899,36510	0,06594
7908,90667	0,06426
7918,57170	0,06131
7928,34996	0,05800
7939,24332	0,05779
7948,81627	0,05654
7958,51143	0,05430
7969,63717	0,05234
7979,12786	0,05277
7988,73132	0,05177
7998,45760	0,05004
8009,50111	0,04954
8019,01890	0,04999
8028,65460	0,04924
8038,40737	0,04794
8049,37099	0,04864
8058,91728	0,04916
8068,58391	0,04866
8078,36214	0,04778
8089,24863	0,04964
8098,82408	0,05038
8108,51961	0,05026
8119,63990	0,05066
8129,13279	0,05311
8138,73712	0,05431
8148,45907	0,05481
8159,50860	0,05709
8169,02524	0,06041
8178,65497	0,06264
8188,39714	0,06442
8199,38429	0,06970
8208,91924	0,07506
8218,56597	0,07956
8229,81034	0,08416
8239,25496	0,09487
8248,78161	0,10413
8258,40058	0,11134
8269,60895	0,11665
8278,98688	0,12196
8288,48477	0,11652
8298,16020	0,10277
8309,28989	0,08782
8318,78928	0,07579
8328,44761	0,06329
8338,23703	0,05234
8349,18130	0,04511
8358,74897	0,03905
8368,44622	0,03326
8378,25238	0,02824
8389,08536	0,02533
8398,68356	0,02226
8408,40951	0,01926
8419,46904	0,01682
8428,97594	0,01523
8438,60643	0,01342
8448,35869	0,01164
8459,33137	0,01037
8468,86327	0,00931
8478,52086	0,00815
8488,29420	0,00702
8499,18488	0,00627
8508,73925	0,00552
8518,42343	0,00472
8528,21949	0,00399
8539,03459	0,00357
8548,61701	0,00313
8558,30698	0,00271
8569,43343	0,00237
8578,89655	0,00221
8588,49859	0,00206
8598,22281	0,00197
8609,37680	0,00199
8618,89523	0,00209
8628,52557	0,00218
8638,28929	0,00226
8649,29951	0,00247
8658,84932	0,00265
8668,51251	0,00278
8679,69198	0,00291
8689,16091	0,00314
8698,74729	0,00327
8708,47053	0,00332
8719,53176	0,00344
8729,05117	0,00363
8738,68371	0,00372
8748,42438	0,00376
8759,39332	0,00396
8768,94347	0,00411
8778,59857	0,00417
8788,37218	0,00416
8799,26423	0,00438
8808,83816	0,00449
8818,53529	0,00451
8829,64706	0,00455
8839,14267	0,00476
8848,74985	0,00483
8858,47791	0,00483
8869,50939	0,00497
8879,03329	0,00517
8888,67280	0,00524
8898,42393	0,00525
8909,37024	0,00549
8918,90904	0,00564
8928,57797	0,00564
8938,36464	0,00555
8949,22844	0,00577
8958,81473	0,00582
8968,51656	0,00575
8979,60694	0,00574
8989,11273	0,00590
8998,72794	0,00591
9008,46722	0,00582
9019,46968	0,00592
9029,00051	0,00606
9038,65073	0,00605
9048,41622	0,00597
9059,33646	0,00617
9068,89895	0,00629
9078,57653	0,00626
9089,72895	0,00619
9099,21098	0,00645
9108,80274	0,00653
9118,51572	0,00647
9129,58419	0,00651
9139,09115	0,00672
9148,71513	0,00675
9158,45841	0,00668
9169,44502	0,00683
9178,98117	0,00701
9188,63775	0,00701
9198,40995	0,00694
9209,31389	0,00720
9218,88200	0,00733
9228,56896	0,00731
9239,70197	0,00729
9249,19403	0,00761
9258,79150	0,00772
9268,50803	0,00771
9279,56330	0,00787
9289,07677	0,00819
9298,70466	0,00832
9308,44812	0,00832
9319,42494	0,00861
9328,96463	0,00888
