Frequenz	Amplitude
Hz	2-60
Inf	0,00000
9,03858	4,47584E-5
20,17015	4,31571E-5
24,39873	9,88920E-5
28,67839	0,00014
41,38822	0,00024
50,27496	0,00032
59,39963	0,00043
68,02141	0,00053
77,15696	0,00067
86,61376	0,00078
98,67962	0,00094
107,69706	0,00111
116,95433	0,00128
126,35493	0,00144
138,18374	0,00167
147,37580	0,00194
156,70826	0,00218
166,16792	0,00239
177,93183	0,00279
187,14472	0,00323
196,54634	0,00365
208,63014	0,00416
217,70299	0,00510
226,99122	0,00610
236,44517	0,00744
248,48084	0,00980
257,64891	0,01392
266,94243	0,02152
275,84277	0,03640
283,91127	0,05358
293,71770	0,02959
306,03291	0,01707
315,73820	0,01246
327,44357	0,00994
336,77049	0,00870
346,26805	0,00769
355,83740	0,00701
367,39475	0,00673
376,73775	0,00660
386,24997	0,00637
398,07703	0,00636
407,26600	0,00668
416,66490	0,00694
426,18553	0,00726
437,91897	0,00784
447,15171	0,00875
456,60083	0,00959
466,13271	0,01063
477,77003	0,01246
487,06006	0,01461
496,52645	0,01709
508,48202	0,02074
517,65852	0,02671
527,00089	0,03476
536,49552	0,04705
548,47400	0,07339
557,45300	0,12337
565,74550	0,18693
571,73676	0,16583
584,97974	0,09654
596,74166	0,06961
606,31053	0,05665
615,91320	0,04836
627,47921	0,04361
636,83876	0,04094
646,35277	0,03843
655,90851	0,03639
667,37733	0,03657
676,76828	0,03639
686,29609	0,03606
697,99875	0,03650
707,24796	0,03827
716,67632	0,03957
726,21676	0,04080
737,82910	0,04396
747,12439	0,04784
756,58809	0,05159
766,14145	0,05590
777,68565	0,06514
787,02346	0,07538
796,51784	0,08787
808,39713	0,10856
817,60223	0,14386
826,93503	0,19789
836,24486	0,28899
845,12735	0,41758
853,84407	0,44452
865,91514	0,28276
875,73406	0,20009
885,33859	0,15430
896,84099	0,13303
906,37085	0,11693
915,94680	0,10511
927,45318	0,10008
936,83089	0,09682
946,35489	0,09359
958,11549	0,09170
967,34078	0,09528
976,75196	0,09748
986,28545	0,09965
997,94590	0,10545
1007,21251	0,11435
1016,65302	0,12225
1026,19360	0,13104
1037,77558	0,14854
1047,07689	0,16827
1056,53790	0,18910
1068,44797	0,21499
1077,59847	0,26057
1086,90382	0,31087
1096,34215	0,36939
1108,18762	0,44478
1117,24209	0,54470
1126,42743	0,62363
1135,79047	0,65278
1145,24777	0,62338
1156,76584	0,56901
1166,21111	0,50434
1175,78110	0,43829
1187,41238	0,38085
1196,73690	0,34408
1206,23956	0,30599
1215,79331	0,27092
1227,29031	0,24773
1236,67548	0,22793
1246,20822	0,20764
1255,74599	0,18902
1267,17542	0,18181
1276,61197	0,17181
1286,16201	0,16177
1297,76942	0,15643
1307,06999	0,15538
1316,54498	0,15250
1326,10289	0,14994
1337,62757	0,15550
1346,97665	0,16168
1356,48241	0,16767
1368,29824	0,17757
1377,51197	0,20077
1386,89759	0,22690
1396,41290	0,26159
1408,19577	0,32644
1417,35590	0,43069
1426,45070	0,56553
1435,38962	0,66377
1444,69329	0,56752
1456,52176	0,38458
1466,17407	0,28365
1475,82484	0,21887
1487,36946	0,17862
1496,78189	0,15379
1506,33119	0,13340
1515,89229	0,11721
1527,31516	0,10936
1536,74674	0,10156
1546,29793	0,09421
1557,91727	0,08956
1567,20558	0,08817
1576,67050	0,08563
1586,22743	0,08313
1597,76024	0,08441
1607,09382	0,08627
1616,58834	0,08743
1626,14856	0,08893
1637,62098	0,09686
1646,99433	0,10425
1656,51374	0,11262
1668,27943	0,12732
1677,51723	0,15212
1686,90986	0,18536
1696,38647	0,23680
1708,07172	0,33241
1716,66190	0,42728
1723,00008	0,39168
1735,45604	0,25240
1745,16273	0,16898
1756,74525	0,12751
1766,32418	0,10092
1775,91182	0,08222
1787,36728	0,07079
1796,79211	0,06227
1806,34539	0,05490
1818,00985	0,04903
1827,28729	0,04638
1836,74548	0,04333
1846,31550	0,04055
1857,87799	0,03951
1867,21277	0,03951
1876,71232	0,03938
1886,29316	0,03975
1897,78451	0,04341
1907,14810	0,04746
1916,65148	0,05215
1928,44162	0,05943
1937,64598	0,07110
1947,01247	0,08432
1956,51662	0,10072
1968,29212	0,12893
1977,50435	0,17255
1986,79031	0,23757
1995,92563	0,32867
2004,79971	0,39382
2013,98513	0,31219
2026,08120	0,21324
2035,80400	0,15781
2047,39796	0,12508
2056,81671	0,10657
2066,37210	0,09187
2075,94046	0,08046
2087,36805	0,07494
2096,79573	0,06963
2106,34724	0,06463
2117,97523	0,06136
2127,25915	0,06047
2136,71938	0,05875
2146,27699	0,05696
2157,81363	0,05761
2167,14137	0,05874
2176,63202	0,05927
2186,19259	0,05988
2197,66372	0,06452
2207,03301	0,06867
2216,55135	0,07303
2228,31220	0,08042
2237,54573	0,09327
2246,94639	0,10878
2256,46337	0,13066
2268,21683	0,17420
2277,27384	0,24211
2286,05785	0,31195
2295,10987	0,29519
2304,88424	0,19431
2316,66155	0,13219
2326,28299	0,09990
2335,90191	0,07900
2347,38636	0,06634
2356,80847	0,05781
2366,36192	0,05070
2375,91710	0,04502
2387,31743	0,04272
2396,76181	0,04004
2406,32006	0,03760
2417,91033	0,03647
2427,21533	0,03640
2436,69279	0,03595
2446,25647	0,03559
2457,76666	0,03719
2467,11575	0,03891
2476,62249	0,04051
2488,42708	0,04287
2497,64347	0,04823
2507,03102	0,05378
2516,55921	0,06047
2528,30304	0,07234
2537,55289	0,09063
2546,94116	0,11645
2556,37467	0,15704
2567,95301	0,22403
2574,32060	0,27042
2585,78327	0,22139
2595,64740	0,15183
2607,37477	0,11064
2616,81818	0,09052
2626,39091	0,07581
2635,97480	0,06504
2647,40772	0,05947
2656,83406	0,05464
2666,38691	0,05025
2678,02284	0,04715
2687,30315	0,04619
2696,75817	0,04456
2706,31598	0,04291
2717,86063	0,04296
2727,18107	0,04348
2736,66733	0,04347
2746,22695	0,04346
2757,70246	0,04612
2767,06467	0,04843
2776,57841	0,05058
2788,34100	0,05414
2797,56826	0,06110
2806,96659	0,06863
2816,49286	0,07828
2828,22812	0,09670
2837,44845	0,12603
2846,68328	0,16912
2855,68840	0,21994
2864,65320	0,22553
2874,04474	0,15385
2886,14011	0,10593
2895,82615	0,07843
2907,37358	0,06209
2916,79857	0,05238
2926,35901	0,04473
2935,92289	0,03885
2947,33664	0,03599
2956,77787	0,03324
2966,33687	0,03077
2977,94558	0,02931
2987,24389	0,02895
2996,71729	0,02828
3006,28138	0,02769
3017,80681	0,02853
3027,14822	0,02954
3036,65123	0,03037
3048,46720	0,03152
3057,67645	0,03497
3067,06048	0,03828
3076,58715	0,04200
3088,32419	0,04841
3097,57372	0,05823
3106,98108	0,07069
3116,49382	0,08862
3128,21100	0,12407
3137,19974	0,17461
3145,98995	0,21609
3155,28660	0,19095
3165,04821	0,13225
3176,74392	0,09856
3186,35337	0,07858
3195,96293	0,06500
3207,42159	0,05745
3216,84928	0,05174
3226,40498	0,04678
3238,06065	0,04306
3247,33457	0,04173
3256,78459	0,03984
3266,34180	0,03795
3277,89822	0,03745
3287,21111	0,03759
3296,69277	0,03722
3306,25364	0,03681
3317,73724	0,03845
3327,09167	0,03989
3336,59813	0,04106
3348,37354	0,04292
3357,59329	0,04749
3366,98370	0,05199
3376,50998	0,05733
3388,23635	0,06714
3397,47612	0,08247
3406,83763	0,10369
3416,19196	0,13499
3425,28258	0,17201
3434,11494	0,17679
3445,89558	0,12850
3455,67865	0,08973
3467,33951	0,06627
3476,77380	0,05396
3486,34221	0,04478
3495,91996	0,03800
3507,35321	0,03432
3516,78895	0,03125
3526,34570	0,02854
3537,97979	0,02668
3547,26833	0,02608
3556,73410	0,02520
3566,30069	0,02438
3577,83819	0,02470
3587,17252	0,02528
3596,67116	0,02565
3606,24055	0,02611
3617,70584	0,02849
3627,08442	0,03063
3636,60724	0,03287
3648,34934	0,03666
3657,59339	0,04270
3667,00284	0,04971
3676,53499	0,05893
3688,24286	0,07663
3697,45077	0,10345
3706,63210	0,14093
3715,63056	0,17723
3724,79568	0,16887
3736,56910	0,12111
3746,24672	0,09066
3755,91050	0,07109
3767,41927	0,05978
3776,85171	0,05234
3786,41224	0,04624
3798,09103	0,04146
3807,35923	0,03958
3816,80618	0,03726
3826,36343	0,03504
3837,93474	0,03399
3847,24128	0,03375
3856,71598	0,03302
3866,27682	0,03228
3877,77044	0,03313
3887,11704	0,03392
3896,61945	0,03440
3908,40625	0,03511
3917,61727	0,03811
3927,00162	0,04075
3936,52504	0,04358
3948,24734	0,04870
3957,49018	0,05686
3966,89119	0,06694
3976,38558	0,08122
3988,07318	0,10767
3996,99864	0,14076
4005,87289	0,15648
4015,32404	0,12733
4025,02472	0,08834
4036,68275	0,06574
4046,28420	0,05186
4055,88546	0,04232
4067,35369	0,03674
4076,78660	0,03267
4086,34508	0,02923
4098,00596	0,02665
4107,28645	0,02568
4116,74639	0,02445
4126,31086	0,02334
4137,86844	0,02316
4147,19420	0,02338
4156,68733	0,02338
4166,25654	0,02341
4177,73310	0,02496
4187,10378	0,02633
4196,62433	0,02765
4208,37466	0,02986
4217,61334	0,03382
4227,02103	0,03802
4236,55643	0,04314
4248,24955	0,05265
4257,50393	0,06652
4266,86660	0,08583
4276,20909	0,11326
4285,31562	0,14283
4296,48958	0,14407
4306,02960	0,11213
4315,78007	0,08312
4327,39023	0,06530
4336,83577	0,05510
4346,40959	0,04721
4355,98251	0,04119
4367,38366	0,03848
4376,82867	0,03567
4386,38761	0,03308
4397,97415	0,03156
4407,27544	0,03103
4416,74656	0,03008
4426,30810	0,02912
4437,81136	0,02952
4447,15199	0,02997
4456,65174	0,03010
4468,45143	0,03026
4477,65502	0,03248
4487,03408	0,03426
4496,55434	0,03603
4508,27908	0,03920
4517,52052	0,04455
4526,92492	0,05055
4536,44502	0,05836
4548,14175	0,07303
4557,31360	0,09444
4566,46046	0,12024
4575,54553	0,13751
4584,85016	0,12248
4596,55844	0,09042
4606,19694	0,06900
4615,84302	0,05454
4627,36254	0,04590
4636,79298	0,04030
4646,35382	0,03573
4658,04783	0,03222
4667,31659	0,03102
4676,76688	0,02954
4686,32739	0,02816
4697,91028	0,02785
4707,22117	0,02816
4716,70284	0,02814
4726,26772	0,02815
4737,76539	0,02980
4747,12015	0,03133
4756,63067	0,03270
4768,40828	0,03472
4777,62944	0,03885
4787,02328	0,04286
4796,55343	0,04739
4808,25599	0,05527
4817,50937	0,06660
4826,91019	0,08076
4836,39406	0,10035
4848,02690	0,13425
4856,96531	0,17078
4865,99496	0,18273
4875,51101	0,15278
4885,14099	0,11420
4896,74625	0,09135
4906,34081	0,07491
4915,93744	0,06297
4927,37357	0,05645
4936,81355	0,05104
4946,37430	0,04626
4957,99238	0,04288
4967,28307	0,04146
4976,74692	0,03953
4986,30674	0,03765
4997,83500	0,03733
5007,16219	0,03739
5016,65440	0,03701
5026,21370	0,03665
5037,67453	0,03851
5047,04330	0,03999
5056,55760	0,04129
5068,30205	0,04362
5077,53219	0,04842
5086,93159	0,05329
5096,45725	0,05916
5108,15780	0,06999
5117,39095	0,08597
5126,72962	0,10696
5136,05555	0,13404
5145,20923	0,15818
5156,47560	0,15310
5165,99019	0,12149
5175,69707	0,09185
5187,31784	0,07231
5196,75445	0,06105
5206,32542	0,05223
5215,89806	0,04550
5227,32126	0,04234
5236,76709	0,03927
5246,32909	0,03646
5257,92942	0,03489
5267,23358	0,03444
5276,71046	0,03357
5286,27611	0,03272
5297,78278	0,03351
5307,13163	0,03431
5316,63840	0,03478
5328,42737	0,03554
5337,64367	0,03856
5347,03423	0,04113
5356,56354	0,04379
5368,26565	0,04855
5377,51832	0,05577
5386,93520	0,06395
5396,46060	0,07447
5408,11689	0,09408
5417,28985	0,12064
5426,45621	0,14999
5435,62207	0,16609
5444,96798	0,14749
5456,61666	0,11429
5466,24506	0,08909
5475,88134	0,07119
5487,36379	0,06051
5496,80786	0,05291
5506,37399	0,04656
5518,01673	0,04177
5527,30220	0,03958
5536,76256	0,03703
5546,32467	0,03465
5557,86540	0,03364
5567,18751	0,03324
5576,67421	0,03246
5586,23581	0,03171
5597,70656	0,03274
5607,06678	0,03356
5616,57661	0,03418
5628,33830	0,03536
5637,55853	0,03863
5646,95191	0,04170
5656,47762	0,04517
5668,18110	0,05145
5677,42528	0,06085
5686,81593	0,07245
5696,28198	0,08807
5707,90796	0,11287
5716,85006	0,13687
5725,97144	0,14003
5735,51589	0,11703
5745,10817	0,08982
5756,70221	0,07346
5766,28966	0,06113
5775,88226	0,05202
5787,33264	0,04716
