Frequenz	Amplitude
Hz	2-45
Inf	0,00000
6,03821	5,00003E-5
19,71208	4,33066E-5
19,83115	9,08792E-5
32,50025	0,00018
40,98706	0,00029
50,61463	0,00039
59,37003	0,00052
68,55983	0,00065
80,84299	0,00080
89,78498	0,00096
98,98271	0,00121
108,23887	0,00137
117,69280	0,00148
129,39730	0,00176
138,57729	0,00202
147,97753	0,00221
157,48906	0,00235
169,04857	0,00269
178,36969	0,00300
187,76004	0,00328
199,58255	0,00349
208,81869	0,00397
218,17206	0,00439
227,68732	0,00474
239,36046	0,00519
248,62942	0,00588
258,04281	0,00653
267,60442	0,00707
279,14849	0,00812
288,45922	0,00936
297,93464	0,01067
307,53780	0,01216
319,00731	0,01498
328,37597	0,01855
337,88081	0,02328
349,69180	0,03151
359,02552	0,04874
368,24567	0,08223
376,71834	0,11990
385,84523	0,08802
398,00380	0,04883
407,64330	0,03523
417,35071	0,02741
428,81614	0,02284
438,20500	0,02046
447,74547	0,01829
457,39725	0,01647
468,72363	0,01576
478,13524	0,01521
487,70607	0,01454
497,36780	0,01389
508,59418	0,01427
518,06103	0,01431
527,65002	0,01419
539,12352	0,01444
548,47732	0,01525
557,96920	0,01581
567,59210	0,01618
578,97370	0,01733
588,35742	0,01875
597,88532	0,01987
607,53396	0,02095
618,82604	0,02360
628,25161	0,02615
637,81344	0,02854
649,36824	0,03170
658,69699	0,03701
668,15660	0,04250
677,74976	0,04857
689,23482	0,05840
698,60031	0,07255
708,09200	0,09035
717,70219	0,11542
729,20680	0,16786
738,55630	0,25862
747,63130	0,39865
756,28148	0,47107
766,10390	0,32220
777,77812	0,22295
787,50483	0,17040
797,25596	0,13806
808,43534	0,12382
817,95074	0,11152
827,59127	0,10096
838,98009	0,09475
848,37127	0,09245
857,90344	0,08881
867,55741	0,08486
878,84966	0,08545
888,26883	0,08623
897,83039	0,08563
907,49753	0,08445
918,70814	0,08924
928,16163	0,09216
937,75234	0,09376
949,22019	0,09726
958,57189	0,10494
968,05808	0,11066
977,67434	0,11539
989,06198	0,12553
