Frequenz	Amplitude
Hz	4-30
Inf	0,00000
11,74804	3,12029E-5
19,70102	7,17950E-5
20,53954	0,00012
29,84967	0,00024
41,18336	0,00037
50,30700	0,00054
59,90819	0,00074
69,61727	0,00091
80,37127	0,00117
89,90345	0,00138
99,66316	0,00165
109,42170	0,00187
120,17632	0,00221
129,74459	0,00249
139,52431	0,00273
149,37126	0,00300
159,92981	0,00337
169,65635	0,00371
179,46816	0,00399
190,10344	0,00426
199,81298	0,00472
209,57846	0,00510
219,44073	0,00534
230,01054	0,00575
239,74471	0,00626
249,52597	0,00669
259,42544	0,00708
269,89688	0,00766
279,67037	0,00829
289,50929	0,00889
299,43018	0,00941
309,83637	0,01033
319,62282	0,01120
329,48157	0,01197
340,02695	0,01290
349,77773	0,01430
359,58566	0,01559
369,47704	0,01692
379,95762	0,01878
389,72813	0,02112
399,55904	0,02358
409,45712	0,02640
419,89739	0,03058
429,69147	0,03587
439,54486	0,04229
449,45937	0,05079
459,88984	0,06544
469,68387	0,08681
479,50328	0,12149
490,20023	0,17912
499,56190	0,22829
509,16301	0,18755
519,30472	0,12997
529,75677	0,09834
539,59055	0,07973
549,49104	0,06690
559,47050	0,05803
569,78384	0,05278
579,60895	0,04850
589,50527	0,04477
599,48551	0,04191
609,75209	0,04061
619,59313	0,03915
629,50629	0,03770
639,93115	0,03695
649,71536	0,03689
659,57196	0,03661
669,50290	0,03622
679,87825	0,03672
689,68184	0,03745
699,55738	0,03778
709,50319	0,03821
719,82862	0,03980
729,65015	0,04122
739,53885	0,04235
750,00669	0,04371
759,78296	0,04643
769,61966	0,04875
779,52932	0,05100
789,95014	0,05410
799,73998	0,05833
809,59398	0,06212
819,51967	0,06611
829,89687	0,07216
839,70352	0,07903
849,57308	0,08586
859,51533	0,09345
869,85047	0,10529
879,66871	0,11812
889,55293	0,13214
900,03415	0,14964
909,81029	0,17536
919,63914	0,20499
929,53152	0,24060
940,00067	0,29168
949,77715	0,36442
959,59230	0,45825
969,44428	0,57718
979,92137	0,72791
989,56304	0,83423
999,33108	0,80852
1009,33882	0,70287
1019,69878	0,61305
1029,54726	0,53395
1039,47939	0,47039
1049,91846	0,42588
1059,70942	0,40009
1069,56751	0,37487
1079,50049	0,35277
1089,87902	0,34067
1099,68014	0,33309
1109,54925	0,32310
1119,49730	0,31312
1129,82880	0,31118
1139,64037	0,30758
1149,52333	0,30026
1159,49142	0,29248
1169,76913	0,29201
1179,59782	0,28589
1189,50483	0,27635
1199,93233	0,26787
1209,71505	0,26318
1219,56596	0,25384
1229,49987	0,24241
1239,86704	0,23508
1249,67190	0,22817
1259,54913	0,21858
1269,51035	0,20890
1279,81452	0,20458
1289,64174	0,19922
1299,54105	0,19227
1309,52578	0,18606
1319,77122	0,18560
1329,61634	0,18282
1339,53642	0,17942
1349,93423	0,17874
1359,73422	0,18123
1369,59606	0,18204
1379,53457	0,18296
1389,88651	0,18843
1399,70052	0,19540
1409,57959	0,20183
1419,53214	0,20949
1429,84697	0,22521
1439,67340	0,24253
1449,56338	0,26190
1460,03478	0,28777
1469,81983	0,33134
1479,65099	0,38520
1489,53223	0,45735
1500,03845	0,56710
1509,75973	0,72051
1519,41752	0,82981
1529,20435	0,77020
1539,69352	0,61277
1549,53880	0,47237
1559,48815	0,36868
1569,51370	0,29779
1579,74200	0,25306
1589,60278	0,21734
1599,53655	0,18864
1609,92431	0,16694
1619,72825	0,15243
1629,59708	0,13845
1639,54417	0,12612
1649,88293	0,11734
1659,70096	0,11048
1669,58477	0,10330
1679,54611	0,09674
1689,83819	0,09286
1699,66964	0,08907
1709,57284	0,08481
1719,55567	0,08103
1729,79533	0,07954
1739,64270	0,07727
1749,56336	0,07460
1759,95151	0,07268
1769,75435	0,07220
1779,61908	0,07054
1789,55838	0,06878
1799,89894	0,06838
1809,71755	0,06843
1819,60075	0,06780
1829,56116	0,06724
1839,85395	0,06838
1849,68929	0,06950
1859,59291	0,07057
1869,57210	0,07215
1879,82274	0,07665
1889,67356	0,08128
1899,58626	0,08693
1909,99217	0,09531
1919,79498	0,10769
1929,64537	0,12148
1939,55619	0,13772
1949,95477	0,16070
1959,75731	0,19131
1969,60592	0,22957
1979,50525	0,28166
1989,94155	0,36610
1999,64910	0,47177
2009,28793	0,52528
2019,19879	0,45034
2029,59463	0,34372
2039,50153	0,25775
2049,49397	0,19938
2059,84882	0,16164
2069,67214	0,13618
2079,56643	0,11551
2089,53750	0,09936
2099,83151	0,08833
2109,66518	0,07935
2119,56726	0,07119
2129,55195	0,06439
2139,79679	0,05993
2149,64408	0,05561
2159,56166	0,05151
2169,95883	0,04807
2179,75948	0,04616
2189,62236	0,04384
2199,55821	0,04156
2209,91180	0,04006
2219,72518	0,03917
2229,60228	0,03793
2239,55575	0,03673
2249,86462	0,03638
2259,69407	0,03615
2269,58840	0,03568
2279,55808	0,03536
2289,82290	0,03605
2299,66569	0,03656
2309,57614	0,03695
2319,98478	0,03770
2329,78557	0,03952
2339,64306	0,04104
2349,56846	0,04267
2359,94251	0,04530
2369,75217	0,04892
2379,62187	0,05263
2389,56183	0,05706
2399,90684	0,06411
2409,72895	0,07305
2419,60631	0,08413
2429,54337	0,09931
2439,90045	0,12530
2449,70970	0,16341
2459,50643	0,21843
2470,03614	0,27280
2479,52424	0,26804
2489,38612	0,20176
2499,45908	0,14750
2509,79641	0,11515
2519,64412	0,09422
2529,56064	0,07872
2539,55194	0,06739
2549,80328	0,06000
2559,65284	0,05388
2569,57090	0,04851
2579,56867	0,04417
2589,77570	0,04149
2599,63595	0,03870
2609,56718	0,03604
2619,92767	0,03400
2629,74163	0,03265
2639,61576	0,03104
2649,56688	0,02944
2659,87915	0,02845
2669,70494	0,02762
