Frequenz	Amplitude
Hz	8-1
2969,21379	0,08378
2978,75284	0,08598
2988,41825	0,08639
2999,62466	0,08689
3009,08185	0,09139
3018,65466	0,09340
3028,34999	0,09373
3039,47437	0,09616
3048,95953	0,10057
3058,56458	0,10239
3068,28834	0,10278
3079,33210	0,10742
3088,84506	0,11176
3098,48233	0,11362
3108,23282	0,11422
3119,19515	0,12141
3128,73980	0,12587
3138,40888	0,12790
3149,60484	0,13086
3159,06718	0,13928
3168,64339	0,14414
3178,34232	0,14673
3189,45840	0,15359
3198,94657	0,16307
3208,55426	0,16889
3218,28021	0,17263
3229,31919	0,18474
3238,83455	0,19609
3248,47353	0,20375
3258,22179	0,20985
3269,18629	0,22978
3278,73083	0,24480
3288,39546	0,25626
3299,60092	0,27206
3309,06032	0,29956
3318,62903	0,32165
3328,31527	0,34067
3339,45630	0,37331
3348,93061	0,41385
3358,51403	0,44776
3368,20685	0,47733
3379,29151	0,53062
3388,76037	0,57818
3398,34184	0,60555
3408,03300	0,61237
3419,05253	0,63433
3428,54768	0,62266
3438,19441	0,58257
3449,43859	0,53428
3458,87978	0,50683
3468,46370	0,46361
3478,18556	0,41620
3489,28891	0,38302
3498,78867	0,35871
3508,42213	0,32828
3518,17548	0,29762
3529,16596	0,28251
3538,70423	0,26624
3548,37235	0,24614
3559,59418	0,22612
3569,04779	0,22042
3578,61980	0,20885
3588,31890	0,19464
3599,45001	0,18424
3608,93243	0,17973
3618,53814	0,17080
3628,26793	0,16010
3639,31000	0,15526
3648,82355	0,15131
3658,46386	0,14401
3668,21873	0,13562
3679,17602	0,13414
3688,72170	0,13043
3698,39422	0,12422
3709,58793	0,11818
3719,04858	0,11800
3728,62712	0,11442
3738,33087	0,10904
3749,43955	0,10598
3758,92822	0,10527
3768,54064	0,10179
3778,27411	0,09706
3789,29754	0,09609
3798,81692	0,09492
3808,46181	0,09158
3818,22029	0,08740
3829,16176	0,08785
3838,71279	0,08636
3848,39112	0,08313
3859,56749	0,08032
3869,03403	0,08088
3878,61877	0,07911
3888,32715	0,07608
3899,41883	0,07489
3908,91431	0,07490
3918,53205	0,07296
3928,26932	0,07010
3939,27694	0,07013
3948,80217	0,06968
3958,45357	0,06763
3968,21662	0,06497
3979,14135	0,06590
3988,69959	0,06506
3998,38370	0,06296
4009,54274	0,06143
4019,01451	0,06210
4028,60611	0,06101
4038,31874	0,05894
4049,39439	0,05850
4058,89541	0,05869
4068,52001	0,05736
4078,26321	0,05531
4089,25314	0,05571
4098,78544	0,05547
4108,44328	0,05401
4118,20982	0,05208
4129,12033	0,05314
4138,68456	0,05261
4148,37410	0,05107
4159,51643	0,05016
4168,99372	0,05078
4178,59179	0,04999
4188,31166	0,04841
4199,36930	0,04835
4208,87727	0,04857
4218,50825	0,04757
4228,25565	0,04601
4239,22946	0,04660
4248,76849	0,04649
4258,43239	0,04535
4269,64115	0,04401
4279,09863	0,04494
4288,66902	0,04454
4298,36546	0,04332
4309,49101	0,04282
4318,97445	0,04339
4328,57910	0,04276
4338,30495	0,04150
4349,34541	0,04170
4358,85853	0,04194
4368,49793	0,04115
4378,25024	0,03992
4389,20684	0,04069
4398,75315	0,04067
4408,42507	0,03978
4419,61514	0,03892
4429,07766	0,03985
4438,65694	0,03962
4448,35956	0,03870
4459,46662	0,03859
4468,95737	0,03926
4478,56927	0,03890
4488,30021	0,03799
4499,32334	0,03856
4508,84486	0,03902
4518,48905	0,03857
4528,24653	0,03772
4539,18960	0,03890
4548,74190	0,03920
4558,41678	0,03869
4569,59413	0,03839
4579,06103	0,03966
4588,64371	0,03980
4598,34945	0,03925
4609,44544	0,03969
4618,93943	0,04071
4628,55307	0,04067
4638,28604	0,04006
4649,30143	0,04111
4658,82506	0,04187
4668,46948	0,04169
4678,22716	0,04098
4689,16237	0,04255
4698,71560	0,04295
4708,39370	0,04244
4719,56246	0,04225
4729,03141	0,04353
4738,61665	0,04355
4748,32518	0,04280
4759,41111	0,04318
4768,90817	0,04401
4778,52766	0,04367
4788,26520	0,04273
4799,26648	0,04364
4808,79456	0,04407
4818,44757	0,04346
4828,21071	0,04239
4839,13037	0,04378
4848,69094	0,04382
4858,37631	0,04298
4869,52891	0,04261
4879,00348	0,04358
4888,59675	0,04330
4898,31362	0,04233
4909,38072	0,04265
4918,88466	0,04323
4928,51090	0,04268
4938,25473	0,04160
4949,23819	0,04245
4958,77386	0,04263
4968,43518	0,04185
4979,65147	0,04084
4989,10391	0,04196
4998,67257	0,04183
5008,36656	0,04091
5019,49766	0,04062
5028,98079	0,04143
5038,58336	0,04111
5048,30469	0,04017
5059,35396	0,04059
5068,86393	0,04108
5078,49828	0,04054
5088,24833	0,03953
5099,21339	0,04048
5108,75532	0,04067
5118,42285	0,03995
5129,62225	0,03918
5139,08184	0,04024
5148,65691	0,04011
5158,35535	0,03927
5169,47199	0,03921
5178,95793	0,03997
5188,56682	0,03964
5198,29470	0,03873
5209,32658	0,03928
5218,84404	0,03972
5228,48390	0,03920
5238,23928	0,03825
5249,18830	0,03930
5258,73718	0,03946
5268,41090	0,03879
5279,59411	0,03823
5289,05829	0,03927
5298,63928	0,03916
5308,34492	0,03835
5319,44396	0,03845
5328,93642	0,03917
5338,55080	0,03885
5348,28496	0,03798
5359,30139	0,03867
5368,82388	0,03909
5378,47055	0,03860
5388,22924	0,03769
5399,16389	0,03887
5408,71807	0,03901
5418,39837	0,03836
5429,56620	0,03800
5439,03500	0,03901
5448,62304	0,03892
5458,33417	0,03816
5469,41677	0,03844
5478,91521	0,03915
5488,53557	0,03884
5498,27526	0,03802
5509,27470	0,03885
5518,80341	0,03929
5528,45666	0,03881
5538,22154	0,03794
5549,13935	0,03929
5558,70041	0,03945
5568,38627	0,03884
5579,53809	0,03867
5589,01225	0,03971
5598,60643	0,03964
5608,32211	0,03893
5619,39077	0,03940
5628,89372	0,04014
5638,51991	0,03986
5648,26377	0,03908
5659,24888	0,04011
5668,78341	0,04057
5678,44318	0,04010
5689,66246	0,03938
5699,11462	0,04077
5708,68134	0,04093
5718,37339	0,04031
5729,50941	0,04030
5738,98993	0,04136
5748,58916	0,04128
5758,31045	0,04055
5769,36260	0,04119
5778,87255	0,04195
5788,50570	0,04167
5798,25404	0,04088
5809,22386	0,04214
5818,76469	0,04261
5828,43024	0,04215
5839,63312	0,04164
5849,09134	0,04310
5858,66534	0,04332
5868,36209	0,04272
5879,48229	0,04295
5888,96823	0,04412
5898,57395	0,04408
5908,30006	0,04339
5919,33681	0,04432
5928,85194	0,04517
5938,49187	0,04492
5948,24472	0,04415
5959,19967	0,04572
5968,74678	0,04629
5978,41761	0,04588
5989,60527	0,04558
5999,06915	0,04721
6008,64774	0,04748
6018,35079	0,04692
6029,45541	0,04745
6038,94680	0,04877
6048,55872	0,04881
6058,29086	0,04813
6069,31281	0,04943
6078,83338	0,05046
6088,47909	0,05031
6098,23602	0,04961
6109,17610	0,05170
6118,72881	0,05245
6128,40533	0,05212
6139,57903	0,05217
6149,04677	0,05418
6158,63290	0,05466
6168,33991	0,05421
6179,42750	0,05517
6188,92685	0,05675
6198,54518	0,05697
6208,28042	0,05642
6219,28793	0,05838
6228,81396	0,05973
6238,46470	0,05970
6248,22736	0,05902
6259,15464	0,06188
6268,71535	0,06302
6278,39643	0,06310
6289,55224	0,06380
6299,02481	0,06635
6308,61624	0,06711
6318,32835	0,06678
6329,40586	0,06853
6338,90816	0,07087
6348,53179	0,07150
6358,27177	0,07125
6369,26743	0,07441
6378,79798	0,07658
6388,45255	0,07707
6399,68239	0,07712
6409,13280	0,08136
6418,69293	0,08321
6428,38234	0,08328
6439,53258	0,08500
6449,00927	0,08927
6458,60360	0,09117
6468,31939	0,09166
6479,38594	0,09540
6488,89073	0,09956
6498,51805	0,10138
6508,26027	0,10202
6519,24691	0,10801
6528,78151	0,11225
6538,43985	0,11419
6549,66078	0,11609
6559,11442	0,12381
6568,67956	0,12825
6578,36719	0,13045
6589,51039	0,13537
6598,98830	0,14361
6608,58498	0,14832
6618,30147	0,15100
6629,36648	0,16000
6638,87236	0,16946
6648,49759	0,17538
6658,23566	0,17959
6669,22622	0,19419
6678,75574	0,20523
6688,40687	0,21226
6699,64042	0,21982
6709,08371	0,23766
6718,63594	0,24891
6728,30944	0,25514
6739,47176	0,26580
6748,93091	0,28097
6758,50948	0,28687
6768,20968	0,28604
6779,29228	0,29305
6788,77901	0,29723
6798,39738	0,29127
6808,13638	0,27957
6819,12603	0,28022
6828,65708	0,27360
6838,32277	0,25997
6849,53543	0,24587
6858,98834	0,24267
6868,56706	0,23206
6878,27564	0,21783
6889,38413	0,20897
6898,87567	0,20424
6908,49379	0,19444
6918,23267	0,18273
6929,24567	0,17872
6938,77114	0,17384
6948,42678	0,16532
6958,19387	0,15589
6969,11757	0,15550
6978,67821	0,15120
6988,36465	0,14423
6999,52221	0,13884
7008,99569	0,13856
7018,58972	0,13450
7028,30740	0,12855
7039,37822	0,12643
7048,88129	0,12569
7058,50918	0,12190
7068,25449	0,11680
7079,24059	0,11706
7088,77486	0,11599
7098,43553	0,11240
7109,65710	0,10805
7119,10976	0,10989
7128,67630	0,10845
7138,36837	0,10504
7149,50625	0,10314
7158,98548	0,10429
7168,58564	0,10257
7178,30685	0,09933
7189,36135	0,09934
7198,86990	0,09984
7208,50250	0,09788
7218,25091	0,09481
7229,22229	0,09634
7238,76193	0,09626
7248,42697	0,09410
7259,63336	0,09162
7269,09000	0,09377
7278,66152	0,09311
7288,35842	0,09076
7299,48313	0,09005
7308,96630	0,09149
7318,57093	0,09041
7328,29638	0,08796
7339,33667	0,08865
7348,85008	0,08932
7358,48773	0,08781
7368,23959	0,08528
7379,19801	0,08712
7388,74245	0,08713
7398,41291	0,08530
7409,60497	0,08352
7419,06603	0,08548
7428,64366	0,08490
7438,34532	0,08280
7449,45388	0,08245
7458,94233	0,08363
7468,55336	0,08254
7478,28452	0,08028
7489,30856	0,08110
7498,82818	0,08156
7508,47230	0,08007
7518,22933	0,07770
7529,17119	0,07950
7538,72227	0,07933
7548,39883	0,07752
7559,57488	0,07608
7569,04124	0,07765
7578,62537	0,07695
7588,33303	0,07493
7599,42466	0,07475
7608,91983	0,07562
7618,53731	0,07447
7628,27410	0,07230
7639,28076	0,07316
7648,80678	0,07338
7658,45811	0,07188
7668,22103	0,06967
7679,14573	0,07139
7688,70338	0,07111
7698,38684	0,06939
7709,54425	0,06827
7719,01710	0,06948
7728,60869	0,06872
7738,32273	0,06681
7749,39613	0,06680
7758,89816	0,06740
7768,52290	0,06626
7778,26566	0,06428
7789,25500	0,06518
7798,78725	0,06528
7808,44428	0,06388
7819,66763	0,06188
7829,11957	0,06334
7838,68512	0,06289
7848,37577	0,06124
7859,51477	0,06039
7868,99347	0,06128
7878,59300	0,06044
7888,31371	0,05867
7899,36806	0,05876
7908,87656	0,05913
7918,50906	0,05799
7928,25810	0,05615
7939,22818	0,05699
7948,76842	0,05690
7958,43517	0,05556
7969,63837	0,05403
7979,09736	0,05524
7988,67088	0,05481
7998,36915	0,05337
8009,48809	0,05287
8018,97453	0,05364
8028,58222	0,05297
8038,31035	0,05154
8049,34490	0,05198
8058,86089	0,05242
8068,50077	0,05161
8078,25549	0,05022
8089,20776	0,05140
8098,75453	0,05154
8108,42659	0,05058
8119,61381	0,04969
8129,07745	0,05102
8138,65737	0,05086
8148,36026	0,04980
8159,46424	0,04980
8168,95549	0,05072
8178,56743	0,05029
8188,29951	0,04912
8199,31989	0,04988
8208,84135	0,05042
8218,48612	0,04976
8228,24412	0,04855
8239,18290	0,04995
8248,73562	0,05014
8258,41288	0,04929
8269,58558	0,04868
8279,05408	0,04999
8288,63861	0,04985
8298,34652	0,04882
8309,43566	0,04898
8318,93288	0,04984
8328,55216	0,04940
8338,28958	0,04832
8349,29435	0,04926
8358,82116	0,04979
8368,47222	0,04916
8378,23506	0,04801
8389,15835	0,04958
8398,71694	0,04976
8408,40085	0,04894
8419,55720	0,04857
8429,03074	0,04985
8438,62262	0,04973
8448,33618	0,04877
8459,40966	0,04920
8468,91125	0,05010
8478,53586	0,04971
8488,27741	0,04866
8499,26806	0,04981
8508,80071	0,05034
8518,45753	0,04971
8529,68168	0,04865
8539,13398	0,05034
8548,69895	0,05053
8558,38768	0,04973
8569,52943	0,04959
8579,00775	0,05091
8588,60532	0,05079
8598,32517	0,04986
8609,38260	0,05054
8618,89001	0,05146
8628,52047	0,05109
8638,26692	0,05007
8649,24243	0,05145
8658,78065	0,05199
8668,44362	0,05136
8679,65211	0,05052
8689,11011	0,05227
8698,68079	0,05247
8708,37527	0,05169
8719,50136	0,05180
8728,98585	0,05318
8738,58901	0,05311
8748,31298	0,05221
8759,35605	0,05316
8768,86907	0,05414
8778,50477	0,05377
8788,25638	0,05274
8799,21682	0,05442
8808,76118	0,05502
8818,43031	0,05445
8829,62451	0,05391
8839,08552	0,05581
8848,66118	0,05606
8858,36068	0,05526
8869,47336	0,05560
8878,96190	0,05702
8888,57136	0,05692
8898,30084	0,05599
8909,32925	0,05724
8918,84722	0,05829
8928,48936	0,05794
8938,24451	0,05694
8949,19169	0,05901
8958,74125	0,05970
8968,41499	0,05914
8979,59602	0,05883
8989,06103	0,06089
8998,64284	0,06119
9008,34747	0,06041
9019,44629	0,06111
9028,93927	0,06273
9038,55346	0,06270
9048,28665	0,06179
9059,30233	0,06347
9068,82463	0,06465
9078,47169	0,06431
9088,23020	0,06327
9099,16521	0,06579
9108,71929	0,06652
9118,39793	0,06590
9129,56661	0,06582
9139,03600	0,06806
9148,62143	0,06838
9158,33065	0,06752
9169,41705	0,06852
9178,91396	0,07025
9188,53273	0,07015
9198,26998	0,06908
9209,27333	0,07107
9218,80009	0,07225
9228,45163	0,07176
9239,68997	0,07052
9249,13675	0,07337
9258,69484	0,07399
9268,37848	0,07313
9279,53509	0,07309
9289,00743	0,07531
9298,59824	0,07538
9308,31197	0,07419
9319,38445	0,07524
9328,88523	0,07676
9338,51002	0,07627
9348,25121	0,07477
9359,24141	0,07677
9368,77305	0,07758
9378,43023	0,07662
9389,65494	0,07513
9399,10521	0,07763
9408,66926	0,07775
9418,35828	0,07634
9429,49990	0,07605
9438,97738	0,07773
9448,57431	0,07722
9458,29371	0,07546
9469,35095	0,07619
9478,85771	0,07709
9488,48885	0,07600
9498,23572	0,07399
9509,20894	0,07559
9518,74703	0,07578
9528,41178	0,07434
9539,61968	0,07259
9549,07519	0,07439
9558,64682	0,07396
9568,34358	0,07212
9579,46592	0,07163
9588,95082	0,07269
9598,55553	0,07173
9608,28138	0,06971
9619,32003	0,07023
9628,83354	0,07061
9638,47322	0,06924
9648,22655	0,06710
9659,18089	0,06844
9668,72714	0,06824
9678,39944	0,06662
9689,58805	0,06515
9699,05015	0,06647
9708,62931	0,06583
9718,33308	0,06404
9729,43708	0,06370
9738,92730	0,06442
9748,54032	0,06341
9758,27310	0,06150
9769,29225	0,06205
9778,81307	0,06220
9788,45994	0,06087
9798,21849	0,05889
9809,15439	0,06011
9818,70840	0,05976
9828,38828	0,05818
9839,55774	0,05701
9849,02625	0,05797
9858,61410	0,05727
9868,32591	0,05562
9879,40954	0,05549
9888,90755	0,05602
9898,52986	0,05512
9908,27028	0,05352
9919,26909	0,05428
9928,79877	0,05450
9938,45351	0,05349
9948,21803	0,05199
9959,13606	0,05351
9968,69749	0,05346
9978,38345	0,05239
9989,53491	0,05193
9999,00969	0,05312
10008,60374	0,05283
10018,31961	0,05170
10029,38721	0,05213
10038,89142	0,05292
10048,51839	0,05235
10058,26355	0,05113
10069,24717	0,05232
10078,78441	0,05275
10088,44774	0,05206
10099,66660	0,05128
10109,12350	0,05343
10118,68719	0,05410
10128,37384	0,05369
10139,51345	0,05403
10148,99175	0,05574
10158,58935	0,05588
10168,30872	0,05511
10179,36646	0,05623
10188,87534	0,05754
10198,50745	0,05750
10208,25387	0,05680
10219,22860	0,05899
10228,76718	0,06013
10238,43008	0,05997
10249,63997	0,05976
10259,09547	0,06240
10268,66638	0,06323
10278,36104	0,06293
10289,48975	0,06393
10298,97217	0,06637
10308,57500	0,06709
10318,29655	0,06683
10329,34504	0,06915
10338,85564	0,07141
10348,48921	0,07199
10358,23544	0,07173
10369,20567	0,07535
10378,74537	0,07738
10388,40907	0,07777
10399,61570	0,07837
10409,07108	0,08237
10418,64105	0,08407
10428,33330	0,08422
10439,46157	0,08624
10448,94209	0,08981
10458,54226	0,09097
10468,26157	0,09068
10479,30950	0,09390
10488,81671	0,09657
10498,44743	0,09676
10508,19152	0,09559
10519,16005	0,09936
10528,69672	0,10049
10538,36027	0,09918
10549,56390	0,09792
10559,01629	0,10035
10568,58722	0,09949
10578,28448	0,09658
10589,40029	0,09561
10598,88343	0,09587
10608,49205	0,09327
10618,22296	0,08919
10629,24694	0,08852
10638,76563	0,08703
10648,41409	0,08337
10658,17650	0,07887
10669,10945	0,07869
10678,66918	0,07647
10688,35633	0,07298
10699,51808	0,07035
10708,98853	0,07029
10718,57928	0,06825
10728,29377	0,06512
10739,36763	0,06381
10748,86862	0,06311
10758,49554	0,06079
10768,24081	0,05778
10779,22689	0,05738
10788,76111	0,05629
10798,42290	0,05399
10809,64315	0,05133
10819,09576	0,05162
10828,66392	0,05036
10838,35826	0,04820
10849,49186	0,04674
10858,97297	0,04666
10868,57532	0,04531
10878,30110	0,04333
10889,34690	0,04279
10898,85865	0,04245
10908,49528	0,04107
10918,24780	0,03927
10929,20973	0,03939
10938,75366	0,03884
10948,42304	0,03748
10959,61928	0,03606
10969,08044	0,03644
10978,65663	0,03575
10988,35826	0,03444
10999,46959	0,03377
11008,95841	0,03389
11018,56881	0,03310
11028,29969	0,03185
11039,32675	0,03178
11048,84516	0,03167
11058,48885	0,03082
11068,24636	0,02965
11079,19065	0,03002
11088,74098	0,02974
11098,41642	0,02885
11109,59450	0,02803
11119,06181	0,02844
11128,64504	0,02802
11138,35207	0,02712
11149,44588	0,02683
11158,94018	0,02701
11168,55782	0,02647
11178,29346	0,02558
11189,30328	0,02571
11198,82921	0,02570
11208,47921	0,02509
11218,24093	0,02423
11229,16847	0,02468
11238,72566	0,02451
11248,40800	0,02385
11259,56823	0,02334
11269,04119	0,02372
11278,63111	0,02342
11288,34438	0,02273
11299,42110	0,02264
11308,92177	0,02283
11318,54483	0,02243
11328,28593	0,02174
11339,28069	0,02199
11348,81147	0,02202
11358,46709	0,02155
11368,23432	0,02087
11379,14593	0,02138
11388,70885	0,02127
11398,39689	0,02074
11409,54144	0,02044
11419,01984	0,02079
11428,61584	0,02056
11438,33439	0,01999
11449,39520	0,02002
11458,90088	0,02020
11468,53085	0,01987
11478,27792	0,01929
11489,25500	0,01959
11498,79168	0,01961
11508,45468	0,01921
11519,66524	0,01867
11529,12224	0,01915
11538,69204	0,01906
11548,38653	0,01860
11559,51380	0,01842
11568,99790	0,01874
11578,60002	0,01854
11588,32401	0,01806
11599,36835	0,01817
11608,88171	0,01834
11618,51712	0,01806
11628,26867	0,01755
11639,23017	0,01791
11648,77374	0,01795
11658,44214	0,01759
11669,63691	0,01719
11679,09909	0,01763
11688,67533	0,01755
11698,37571	0,01715
11709,48707	0,01707
11718,97542	0,01736
11728,58437	0,01719
11738,31356	0,01674
11749,34241	0,01692
11758,86028	0,01706
11768,50284	0,01680
11778,25945	0,01634
11789,20454	0,01673
11798,75498	0,01674
11808,42942	0,01641
11819,60781	0,01611
11829,07456	0,01650
11838,65739	0,01642
11848,36280	0,01605
11859,45952	0,01603
11868,95433	0,01629
11878,56903	0,01612
11888,30472	0,01573
11899,31539	0,01595
11908,84034	0,01609
11918,48868	0,01584
11928,25006	0,01541
11939,18048	0,01582
11948,73690	0,01583
11958,41797	0,01552
11969,58151	0,01531
11979,05255	0,01567
11988,64183	0,01555
11998,35264	0,01519
