Frequenz	Amplitude
Hz	10-75-5
2956,76176	0,01035
2966,26620	0,01161
2978,06162	0,01348
2987,27041	0,01629
2996,65830	0,01963
3006,16853	0,02408
3017,93533	0,03228
3027,10855	0,04504
3036,25398	0,06382
3045,19120	0,08417
3054,32053	0,08241
3066,16523	0,05760
3075,84357	0,04341
3085,47823	0,03441
3097,04852	0,02888
3106,46260	0,02555
3116,00236	0,02278
3125,52267	0,02053
3136,97974	0,01954
3146,41081	0,01847
3155,94128	0,01741
3167,57295	0,01669
3176,85331	0,01654
3186,31017	0,01611
3195,84391	0,01563
3207,39186	0,01566
3216,71427	0,01578
3226,20260	0,01569
3235,72573	0,01555
3247,21225	0,01615
3256,58299	0,01651
3266,09276	0,01672
3277,82195	0,01711
3287,04574	0,01817
3296,46068	0,01893
3305,98444	0,01961
3317,62433	0,02093
3326,89899	0,02270
3336,34875	0,02427
3345,88132	0,02591
3357,44983	0,02922
3366,76863	0,03276
3376,25026	0,03655
3388,13014	0,04158
3397,30392	0,05009
3406,66045	0,06001
3416,15403	0,07280
3427,98759	0,09435
3437,15044	0,12790
3446,39332	0,17537
3455,58716	0,23644
3464,70534	0,28212
3473,89677	0,25915
3485,80353	0,21694
3495,47431	0,18401
3507,15887	0,16527
3516,53965	0,16023
3526,06402	0,15912
3535,60950	0,16354
3547,14585	0,18446
3556,47010	0,21247
3565,84316	0,25045
3575,08789	0,29228
3584,10932	0,30163
3595,64496	0,24694
3605,32235	0,18164
3614,89785	0,13403
3626,48217	0,10514
3636,02102	0,08581
3645,58291	0,07140
3657,11384	0,06142
3666,50006	0,05470
3676,02467	0,04865
3685,54595	0,04352
3697,00683	0,04075
3706,42394	0,03805
3715,95589	0,03539
3727,60484	0,03327
3736,87509	0,03253
3746,32593	0,03128
3755,86001	0,02998
3767,42444	0,02956
3776,74100	0,02951
3786,22405	0,02906
3795,75277	0,02857
3807,25346	0,02941
3816,61535	0,03001
3826,12033	0,03034
3837,87778	0,03095
3847,09163	0,03302
3856,49591	0,03464
3866,01883	0,03623
3877,68993	0,03916
3886,95005	0,04333
3896,38809	0,04756
3905,91782	0,05256
3917,53183	0,06200
3926,82080	0,07388
3936,25836	0,08910
3948,24496	0,11116
3957,24273	0,14796
3966,22020	0,18597
3975,34682	0,19979
3984,84404	0,17105
3994,32133	0,13039
4006,09816	0,10631
4015,70209	0,08879
4025,22041	0,07606
4036,71274	0,07000
4046,20024	0,06459
4055,75026	0,06028
4067,31688	0,05858
4076,66088	0,05826
4086,16150	0,05787
4095,69770	0,05798
4107,19943	0,06195
4116,57863	0,06590
4126,09121	0,07064
4137,86298	0,07886
4147,07264	0,09274
4156,43137	0,11001
4165,84056	0,13299
4177,44989	0,16058
4186,30465	0,17837
4195,57473	0,15995
4205,21593	0,12280
4214,75646	0,09193
4226,37647	0,07342
4235,93895	0,06027
4245,49028	0,05041
4256,98276	0,04407
4266,40788	0,03927
4275,94670	0,03503
4287,61683	0,03145
4296,88457	0,02978
4306,33753	0,02780
4315,87451	0,02589
4327,44703	0,02468
4336,76090	0,02403
4346,24195	0,02309
4355,77409	0,02214
4367,27595	0,02210
4376,63595	0,02198
4386,14084	0,02165
4397,90375	0,02134
4407,11301	0,02215
4416,51402	0,02254
4426,03653	0,02280
4437,70558	0,02360
4446,96422	0,02510
4456,40083	0,02633
4465,93309	0,02763
4477,53021	0,03036
4486,83023	0,03364
4496,29553	0,03714
4508,23131	0,04150
4517,37795	0,05003
4526,69241	0,06025
4536,12862	0,07369
4548,00302	0,09312
4556,93097	0,11957
4565,93143	0,13672
4575,29318	0,12861
4584,88318	0,10442
4596,54023	0,08389
4606,06906	0,07099
4615,65728	0,06137
4627,27392	0,05494
4636,62110	0,05171
4646,12838	0,04873
4655,67051	0,04637
4667,18369	0,04648
4676,56170	0,04682
4686,07894	0,04715
4697,84087	0,04837
4707,06562	0,05229
4716,47556	0,05605
4725,99730	0,06054
4737,68691	0,06878
4746,92833	0,08062
4756,31551	0,09507
4765,74379	0,11380
4777,28160	0,13797
4786,23401	0,15402
4795,52154	0,14352
4805,10938	0,11503
4814,58966	0,08787
4826,25179	0,07139
4835,82724	0,05882
4845,35852	0,04929
4856,83680	0,04343
4866,29353	0,03860
4875,83800	0,03441
4887,44113	0,03119
4896,74839	0,02935
4906,22703	0,02731
4915,76346	0,02539
4927,28269	0,02440
4936,63267	0,02362
4946,13396	0,02264
4955,65515	0,02169
4967,12065	0,02180
4976,51204	0,02163
4986,03126	0,02131
4997,72157	0,02128
5006,96611	0,02205
5016,39479	0,02247
5025,92467	0,02287
5037,53670	0,02412
5046,82571	0,02582
5056,28609	0,02741
5065,81701	0,02927
5077,37429	0,03327
5086,69890	0,03783
5096,17100	0,04329
5108,06546	0,05133
5117,18908	0,06492
5126,41324	0,08179
5135,65521	0,10031
5144,87545	0,11118
5154,09097	0,10130
5165,85243	0,08345
5175,49522	0,06781
5185,02559	0,05618
5196,56484	0,05010
5206,08163	0,04520
5215,63747	0,04142
5227,18106	0,03981
5236,55509	0,03908
5246,07364	0,03847
5257,86967	0,03844
5267,08440	0,04111
5276,48201	0,04381
5285,99168	0,04732
5297,71416	0,05372
5306,87921	0,06350
5316,11257	0,07381
5325,34804	0,08050
5334,60272	0,07520
5346,17705	0,05841
5355,77357	0,04417
5365,39321	0,03358
5376,96168	0,02627
5386,39919	0,02173
5395,95744	0,01812
5405,47878	0,01527
5416,92718	0,01354
5426,38038	0,01202
5435,92599	0,01068
5447,51422	0,00965
5456,82170	0,00904
5466,29858	0,00836
5475,83697	0,00771
5487,34353	0,00736
5496,68978	0,00706
5506,18872	0,00669
5515,70736	0,00633
5527,16465	0,00626
5536,54488	0,00610
5546,04795	0,00590
5557,74383	0,00572
5566,96447	0,00578
5576,37025	0,00574
5585,87491	0,00567
5597,50361	0,00573
5606,73596	0,00600
5616,12816	0,00627
5625,58042	0,00673
5637,22991	0,00762
5646,31363	0,00908
5655,48945	0,01052
5664,84851	0,01094
5674,32629	0,00985
5686,06928	0,00862
5695,68783	0,00768
5705,27470	0,00696
5716,81900	0,00664
5726,27523	0,00636
5735,81973	0,00607
5747,45397	0,00589
5756,75464	0,00587
5766,23051	0,00574
5775,76376	0,00557
5787,28628	0,00559
5796,63448	0,00558
5806,13889	0,00547
5815,65215	0,00534
5827,10775	0,00545
5836,50876	0,00541
5846,02779	0,00532
5857,68123	0,00527
5866,94346	0,00536
5876,38310	0,00531
5885,90968	0,00522
5897,47489	0,00526
5906,77962	0,00529
5916,26352	0,00523
5925,78845	0,00514
5937,27835	0,00524
5946,63659	0,00525
5956,14312	0,00519
5967,87482	0,00512
5977,09163	0,00525
5986,50083	0,00525
5996,02271	0,00518
6007,64672	0,00517
6016,92310	0,00527
6026,36874	0,00523
6035,89882	0,00516
6047,44002	0,00523
6056,75625	0,00528
6066,24818	0,00524
6075,77178	0,00515
6087,24226	0,00527
6096,61206	0,00529
6106,12299	0,00524
6117,83452	0,00518
6127,05814	0,00531
6136,47476	0,00531
6145,99934	0,00523
6157,61292	0,00525
6166,89060	0,00534
6176,34635	0,00531
6185,87577	0,00523
6197,40430	0,00531
6206,72927	0,00536
6216,22231	0,00531
6225,74472	0,00522
6237,20741	0,00537
6246,59264	0,00540
6256,09722	0,00536
6267,76898	0,00530
6277,01337	0,00531
6286,48998	0,00524
6295,99624	0,00523
6307,58326	0,00531
6316,86669	0,00542
6326,33061	0,00542
6335,86536	0,00537
6347,37144	0,00549
6356,71512	0,00558
6366,20993	0,00557
6375,72926	0,00551
6387,18200	0,00572
6396,57243	0,00577
6406,08909	0,00575
6417,75834	0,00578
6427,00732	0,00594
6436,43593	0,00600
6445,96607	0,00597
6457,54229	0,00610
6466,84684	0,00626
6476,32158	0,00631
6485,84869	0,00632
6497,35200	0,00658
6506,70390	0,00676
6516,20539	0,00686
6527,96639	0,00697
6537,17668	0,00739
6546,57300	0,00766
6556,09728	0,00787
6567,76122	0,00829
6577,01721	0,00891
6586,45788	0,00942
6595,99143	0,00993
6607,57645	0,01098
6616,88274	0,01216
6626,35319	0,01337
6638,26225	0,01486
6647,41952	0,01766
6656,75639	0,02076
6666,23730	0,02457
6678,09215	0,03045
6687,25090	0,03951
6696,55009	0,05129
6705,92955	0,06675
6717,68840	0,08586
6726,64467	0,10467
6735,92187	0,11232
6745,47611	0,11062
6757,27663	0,10731
6766,57409	0,11147
6776,03719	0,11688
6785,54068	0,12498
6797,11083	0,13844
6806,29540	0,15087
6815,65738	0,15343
6825,12494	0,14419
6836,70960	0,12811
6846,13961	0,11424
6855,71241	0,10087
6865,23546	0,08971
6876,73517	0,08479
6886,21110	0,08002
6895,76143	0,07612
6907,35071	0,07527
6916,67996	0,07623
6926,17007	0,07702
6935,70080	0,07843
6947,21722	0,08493
6956,56954	0,09171
6966,05277	0,09928
6977,84537	0,10970
6986,98051	0,12646
6996,25699	0,14139
7005,62973	0,15123
7014,99976	0,15054
7026,46655	0,13985
7035,92103	0,12282
7045,49536	0,10461
7057,12487	0,08903
7066,48822	0,07955
7076,01221	0,07083
7085,55373	0,06359
7097,05572	0,05963
7106,45629	0,05652
7115,98378	0,05356
7127,69928	0,05132
7136,94302	0,05185
7146,37430	0,05174
7155,90592	0,05167
7167,53363	0,05335
7176,81880	0,05640
7186,27663	0,05918
7195,80490	0,06244
7207,36823	0,06963
7216,67926	0,07771
7226,13952	0,08656
7238,02162	0,09736
7247,12833	0,11550
7256,38416	0,13292
7265,75805	0,14707
7275,15365	0,15344
7286,62843	0,15132
7296,02124	0,14075
7305,57828	0,12565
7315,07576	0,11059
7326,58955	0,10224
7336,08795	0,09372
7345,63713	0,08629
7357,18510	0,08227
7366,54813	0,07978
7376,06002	0,07697
7385,58391	0,07454
7397,06025	0,07632
7406,46123	0,07725
7415,98244	0,07807
7427,67534	0,08084
7436,92155	0,08674
7446,34567	0,09219
7455,85855	0,09840
7467,47737	0,10976
7476,71618	0,12380
7486,09197	0,13761
7495,50379	0,15000
7507,00584	0,15768
7516,19397	0,15568
7525,64708	0,13977
7535,18358	0,11846
7546,74770	0,09923
7556,19159	0,08515
7565,74936	0,07296
7575,24714	0,06287
7586,71890	0,05708
7596,19077	0,05159
7605,73307	0,04677
7617,29944	0,04347
7626,63348	0,04148
7636,12784	0,03927
7645,65761	0,03727
7657,15660	0,03697
7666,53335	0,03667
7676,04732	0,03621
7687,79357	0,03612
7697,01814	0,03788
7706,43284	0,03916
7715,95838	0,04048
7727,61845	0,04333
7736,88441	0,04749
7746,32484	0,05164
7755,84577	0,05648
7767,43853	0,06539
7776,71199	0,07573
7786,12601	0,08715
7795,57160	0,09977
7807,05833	0,11566
7816,24575	0,12564
7825,64895	0,12496
7835,14344	0,11521
7846,70062	0,10349
7856,14968	0,09298
7865,71400	0,08304
7877,38584	0,07486
7886,68907	0,07110
7896,17161	0,06703
7905,71394	0,06351
7917,26707	0,06258
7926,60873	0,06268
7936,10206	0,06260
7945,61952	0,06297
7957,11010	0,06720
7966,45876	0,07123
7975,92097	0,07541
7987,66298	0,07975
7996,75096	0,08636
8006,00760	0,08744
8015,42053	0,08151
8024,85030	0,06985
8036,38321	0,05746
8045,89135	0,04694
8055,45513	0,03814
8067,02296	0,03123
8076,40337	0,02677
8085,92911	0,02289
8095,44994	0,01971
8106,92936	0,01761
8116,34479	0,01593
8125,87538	0,01442
8137,55409	0,01314
8146,81938	0,01266
8156,27002	0,01209
8165,80965	0,01159
8177,40913	0,01150
8186,72336	0,01170
8196,20668	0,01185
8205,74249	0,01207
8217,27874	0,01303
8226,63143	0,01403
8236,13185	0,01507
8247,93856	0,01655
8257,13052	0,01905
8266,49934	0,02166
8275,98174	0,02462
8287,69730	0,02875
8296,84596	0,03379
8306,15327	0,03799
8315,57436	0,04048
8327,21276	0,04050
8336,45342	0,03978
8345,93127	0,03715
8355,47793	0,03409
8367,04128	0,03188
8376,40110	0,03039
8385,89431	0,02875
8395,37151	0,02717
8406,80443	0,02620
8416,11266	0,02451
8425,52822	0,02159
8434,90750	0,01758
8446,36684	0,01304
8455,85749	0,00917
8465,44125	0,00601
8474,87850	0,00367
8486,86076	0,00234
8496,93074	0,00185
8508,33590	0,00214
8517,50788	0,00260
8526,79283	0,00301
8536,23636	0,00334
8547,86547	0,00367
8557,08740	0,00398
8566,49501	0,00417
8576,01358	0,00428
8587,59069	0,00448
8596,87803	0,00467
8606,33947	0,00475
8615,86457	0,00476
8627,36256	0,00495
8636,70559	0,00505
8646,20130	0,00505
8657,96336	0,00502
8667,15822	0,00520
8676,55480	0,00523
8686,07338	0,00518
8697,73326	0,00518
8706,98988	0,00529
8716,42903	0,00529
8725,96129	0,00524
8737,51926	0,00533
8746,82340	0,00543
8756,29519	0,00542
8765,82126	0,00536
8777,30965	0,00549
8786,66535	0,00552
8796,16978	0,00547
8807,90671	0,00538
8817,12241	0,00553
8826,52648	0,00553
8836,04995	0,00546
8847,68810	0,00545
8856,94869	0,00556
8866,39458	0,00553
8875,92623	0,00545
8887,47077	0,00552
8896,79230	0,00558
8906,26838	0,00553
8915,79731	0,00542
8927,27313	0,00555
8936,64404	0,00556
8946,15472	0,00550
8957,87171	0,00545
8967,09332	0,00561
8976,50647	0,00561
8986,02794	0,00555
8997,64526	0,00558
9006,92321	0,00568
9016,37347	0,00566
9025,90274	0,00559
9037,43277	0,00568
9046,75918	0,00575
9056,24903	0,00570
9065,76983	0,00561
9077,23622	0,00576
9086,61246	0,00579
9096,12748	0,00572
9107,81818	0,00567
9117,05373	0,00581
9126,47451	0,00580
9136,00142	0,00572
9147,59907	0,00575
9156,88565	0,00584
9166,34850	0,00581
9175,87660	0,00571
9187,39418	0,00581
9196,73198	0,00586
9206,22484	0,00580
9215,74402	0,00570
9227,20044	0,00585
9236,58719	0,00586
9246,10055	0,00579
9257,77813	0,00576
9267,02577	0,00589
9276,45460	0,00588
9285,98243	0,00581
9297,56243	0,00586
9306,85746	0,00595
9316,32706	0,00593
9325,85688	0,00584
9337,35762	0,00596
9346,70819	0,00602
9356,20563	0,00598
9367,97123	0,00589
9377,17131	0,00608
9386,56749	0,00611
9396,09028	0,00607
9407,74349	0,00610
9417,00143	0,00627
9426,44122	0,00629
9435,97301	0,00626
9447,53852	0,00642
9456,85010	0,00662
9466,32396	0,00672
9475,85904	0,00681
9487,35270	0,00725
9496,68467	0,00761
9506,14704	0,00790
9515,60085	0,00806
9527,01117	0,00823
9536,38373	0,00784
9545,94814	0,00717
9557,62794	0,00660
9566,92953	0,00638
9576,40175	0,00612
9585,94580	0,00589
9597,48379	0,00587
9606,80700	0,00588
9616,28964	0,00580
9625,81159	0,00568
9637,28347	0,00580
9646,65311	0,00581
9656,15814	0,00574
9667,87691	0,00568
9677,09949	0,00582
9686,50557	0,00581
9696,02732	0,00572
9707,64583	0,00571
9716,91813	0,00579
9726,37161	0,00573
9735,90291	0,00560
9747,43595	0,00564
9756,76292	0,00566
9766,25382	0,00558
9775,78166	0,00546
9787,24106	0,00557
9796,61618	0,00557
9806,12863	0,00547
9817,82655	0,00538
9827,06231	0,00548
9836,48653	0,00544
9846,01660	0,00534
9857,60984	0,00536
9866,89508	0,00545
9876,35305	0,00540
9885,87959	0,00530
9897,39332	0,00537
9906,72876	0,00538
9916,21638	0,00528
9925,73593	0,00513
9937,19069	0,00518
9946,57464	0,00510
9956,09183	0,00492
9967,75808	0,00474
9977,00865	0,00470
9986,44813	0,00454
9995,98559	0,00431
10007,54263	0,00415
10016,85667	0,00401
10026,35176	0,00377
10035,91976	0,00348
10047,40961	0,00334
10056,88349	0,00320
10066,53769	0,00315
10078,25420	0,00351
10087,59083	0,00430
10096,99059	0,00555
10109,03009	0,00737
10118,10051	0,01052
10127,26819	0,01469
10136,56438	0,02005
10145,94255	0,02670
10157,57936	0,03514
10166,62056	0,04263
10175,93104	0,04622
10185,44072	0,04596
10197,10600	0,04415
10206,42011	0,04327
10215,89457	0,04166
10225,39152	0,03972
10236,89327	0,03818
10246,21866	0,03620
10255,69545	0,03300
10265,18427	0,02907
10276,69994	0,02601
10286,13542	0,02356
10295,61914	0,02129
10305,05105	0,01878
10316,53348	0,01705
10326,00974	0,01527
10335,53425	0,01364
10347,10208	0,01238
10356,50048	0,01167
10366,01678	0,01124
10375,53644	0,01102
10387,03688	0,01148
10396,43729	0,01193
10405,96352	0,01244
10417,69154	0,01341
10426,93839	0,01495
10436,36847	0,01652
10445,89617	0,01829
10457,52769	0,02135
10466,79974	0,02496
10476,23271	0,02889
10485,72391	0,03339
10497,26461	0,04040
10506,50226	0,04712
10515,89144	0,05257
10525,33351	0,05583
10536,83821	0,05780
10546,19333	0,05720
10555,71504	0,05456
10565,21421	0,05117
10576,70414	0,04997
10586,15188	0,04805
10595,67460	0,04611
10607,26650	0,04492
10616,54019	0,04448
10625,97726	0,04291
10635,45699	0,04055
10646,96177	0,03788
10656,27895	0,03490
10665,76225	0,03086
10675,25073	0,02652
10686,73382	0,02273
10696,16077	0,01942
10705,69423	0,01633
10715,15596	0,01360
10726,61789	0,01173
10736,08944	0,01001
10745,61893	0,00852
10757,15400	0,00733
10766,49673	0,00651
10775,99778	0,00575
10785,51778	0,00515
10797,01413	0,00483
10806,40065	0,00465
10815,91599	0,00452
10827,69878	0,00448
10836,94103	0,00476
10846,37381	0,00504
10855,91925	0,00539
10867,59945	0,00603
10876,88187	0,00687
10886,33999	0,00776
10895,87491	0,00877
10907,44721	0,01057
10916,75469	0,01249
10926,21457	0,01460
10938,08004	0,01726
10947,22178	0,02116
10956,52502	0,02535
10965,93922	0,02971
10977,69219	0,03384
10986,78966	0,03795
10996,12961	0,03948
11005,63463	0,03896
11017,32631	0,03743
11026,59792	0,03691
11036,05799	0,03554
11045,57649	0,03392
11057,13203	0,03282
11066,45820	0,03206
11075,92155	0,03095
11085,36269	0,02958
11096,78958	0,02763
11106,10335	0,02454
11115,59830	0,02037
11125,07142	0,01613
11136,55506	0,01252
11146,03654	0,00963
11155,58551	0,00722
11164,99253	0,00528
11176,47889	0,00388
11186,02077	0,00274
11195,57639	0,00183
11207,14061	0,00116
11217,24286	0,00083
11229,14465	0,00089
11238,23197	0,00118
11247,36974	0,00147
11256,69829	0,00170
11266,18513	0,00185
11277,74303	0,00204
11287,04487	0,00219
11296,51867	0,00230
11306,08184	0,00240
11317,57752	0,00266
11326,96038	0,00292
11336,47866	0,00321
11348,25633	0,00373
11357,47350	0,00453
11366,83354	0,00548
11376,30435	0,00667
11388,01522	0,00847
11397,14958	0,01068
11406,42944	0,01285
11415,83386	0,01464
11427,51027	0,01586
11436,69799	0,01678
11446,11063	0,01680
11455,61657	0,01632
11467,18403	0,01564
11476,43609	0,01483
11485,86492	0,01319
11495,35933	0,01093
11506,91031	0,00859
11516,46237	0,00684
11526,15133	0,00565
11537,78416	0,00514
11547,10823	0,00510
11556,55041	0,00511
11566,06570	0,00513
11577,59149	0,00533
11586,88903	0,00550
11596,35125	0,00557
11605,87325	0,00556
11617,35840	0,00577
11626,70629	0,00586
11636,20563	0,00584
11647,95035	0,00581
11657,15883	0,00601
11666,55305	0,00605
11676,07311	0,00599
11687,71755	0,00600
11696,97544	0,00613
11706,42065	0,00612
11715,94586	0,00603
11727,50096	0,00610
11736,81092	0,00618
11746,29024	0,00612
11755,81966	0,00602
11767,30222	0,00616
11776,66225	0,00619
11786,16852	0,00612
11797,90016	0,00604
11807,11519	0,00620
11816,52298	0,00620
11826,04731	0,00612
11837,67076	0,00613
11846,94209	0,00624
11856,39020	0,00620
11865,92311	0,00611
11877,45874	0,00619
11886,78178	0,00625
11896,26730	0,00618
11905,79588	0,00607
11917,26538	0,00622
11926,64365	0,00626
11936,15512	0,00622
11947,86523	0,00622
11957,08163	0,00643
11966,48793	0,00645
11976,01174	0,00635
11987,62630	0,00636
